('Date', 'Date');('Other', 'tournament-name');('Player', 'p1');('Player', 'p2');('Other', 'maxOdds_1');('Other', 'maxOdds_2');('modelPred', '');confIndexModel_p1;confIndexModel_p2;confIndexModel_max;modelProba1;modelProba2;probaModel_max;valueBetModel;PL_valueBetModel;PL_favoriteBetModel;CUMSUM FAV;OddFav;;ROI;2.68%
2023-03-24 19:05:00;ATP Miami 2023 (hard);Huesler M.;Paul T.;6.37;1.17;2;2.2932;0.7488;2.2932;0.36;0.64;0.64;1;-1;0.17;50.98;1.17;;;
2023-03-24 20:55:00;ATP Miami 2023 (hard);Struff J-L.;Dimitrov G.;2.75;1.54;1;1.54;0.6776;1.54;0.56;0.44;0.56;1;-1;-1;49.98;2.75;;;
2023-03-24 20:55:00;ATP Miami 2023 (hard);Alcaraz C.;Bagnis F.;1.02;32.56;1;0.8364;5.8608;5.8608;0.82;0.18;0.82;2;-1;0.02;50;1.02;;;
2023-03-24 21:40:00;ATP Miami 2023 (hard);Davidovich Fokina A.;Nakashima B.;1.61;2.46;1;0.966;0.984;0.984;0.6;0.4;0.6;2;-1;0.61;50.61;1.61;;;
2023-03-24 23:00:00;ATP Miami 2023 (hard);Lajovic D.;Cressy M.;2.58;1.68;2;1.032;1.008;1.032;0.4;0.6;0.6;1;1.58;-1;49.61;1.68;;;
2023-03-24 23:55:00;ATP Miami 2023 (hard);Fucsovics M.;Rune H.;3.69;1.33;2;1.6236;0.7448;1.6236;0.44;0.56;0.56;1;-1;0.33;49.94;1.33;;;
2023-03-25 00:55:00;ATP Miami 2023 (hard);Daniel T.;Zverev A.;5.1;1.21;2;1.734;0.7986;1.734;0.34;0.66;0.66;1;4.1;-1;48.94;1.21;;;
2023-03-25 16:10:00;ATP Miami 2023 (hard);Lehecka J.;Musetti L.;1.46;3.08;1;0.876;1.232;1.232;0.6;0.4;0.6;2;-1;0.46;49.4;1.46;;;
2023-03-25 16:50:00;ATP Miami 2023 (hard);Baez S.;Garin C.;2.5;1.6;2;1.1;0.896;1.1;0.44;0.56;0.56;1;-1;0.6;50;1.6;;;
2023-03-25 17:10:00;ATP Miami 2023 (hard);McDonald M.;Berrettini M.;2.95;1.51;2;1.121;0.9362;1.121;0.38;0.62;0.62;1;1.95;-1;49;1.51;;;
2023-03-25 17:20:00;ATP Miami 2023 (hard);Nishioka Y.;Molcan A.;1.8;2.15;2;0.72;1.29;1.29;0.4;0.6;0.6;2;1.15;1.15;50.15;2.15;;;
2023-03-25 17:35:00;ATP Miami 2023 (hard);De Minaur A.;Halys Q.;1.32;3.7;2;0.5808;2.072;2.072;0.44;0.56;0.56;2;2.7;2.7;52.85;3.7;;;
2023-03-25 18:25:00;ATP Miami 2023 (hard);Auger-Aliassime F.;Monteiro T.;1.08;10;1;0.648;4;4;0.6;0.4;0.6;2;-1;0.08;52.93;1.08;;;
2023-03-25 19:50:00;ATP Miami 2023 (hard);Evans D.;Sonego L.;3.27;1.5;2;1.0464;1.02;1.0464;0.32;0.68;0.68;1;-1;0.5;53.43;1.5;;;
2023-03-25 21:25:00;ATP Miami 2023 (hard);Hurkacz H.;Kokkinakis T.;1.35;3.53;1;0.783;1.4826;1.4826;0.58;0.42;0.58;2;-1;0.35;53.78;1.35;;;
2023-03-25 23:10:00;ATP Miami 2023 (hard);Carballes Baena R.;Medvedev D.;22.22;1.03;2;2.222;0.927;2.222;0.1;0.9;0.9;1;-1;0.03;53.81;1.03;;;
2023-03-26 01:25:00;ATP Miami 2023 (hard);Watanuki Y.;Tiafoe F.;6.04;1.21;2;2.0536;0.7986;2.0536;0.34;0.66;0.66;1;-1;0.21;54.02;1.21;;;
2023-03-26 01:45:00;ATP Miami 2023 (hard);Mannarino A.;Shelton B.;2.36;1.7;2;0.8968;1.054;1.054;0.38;0.62;0.62;2;-1;-1;53.02;1.7;;;
2023-03-26 16:15:00;ATP Miami 2023 (hard);Schwartzman D.;Rune H.;5.36;1.19;2;1.608;0.833;1.608;0.3;0.7;0.7;1;-1;0.19;53.21;1.19;;;
2023-03-26 18:05:00;ATP Miami 2023 (hard);Fritz T.;Shapovalov D.;1.39;3.27;2;0.556;1.962;1.962;0.4;0.6;0.6;2;-1;-1;52.21;3.27;;;
2023-03-26 18:10:00;ATP Miami 2023 (hard);Kecmanovic M.;Rublev A.;4.69;1.29;2;2.0636;0.7224;2.0636;0.44;0.56;0.56;1;-1;0.29;52.5;1.29;;;
2023-03-26 19:40:00;ATP Miami 2023 (hard);Alcaraz C.;Lajovic D.;1.03;24.76;1;0.824;4.952;4.952;0.8;0.2;0.8;2;-1;0.03;52.53;1.03;;;
2023-03-27 15:10:00;ATP Miami 2023 (hard);Khachanov K.;Lehecka J.;1.83;2.19;2;0.732;1.314;1.314;0.4;0.6;0.6;2;-1;-1;51.53;2.19;;;
2023-03-27 16:10:00;ATP Miami 2023 (hard);Garin C.;Tsitsipas S.;3.91;1.35;2;1.564;0.81;1.564;0.4;0.6;0.6;1;-1;0.35;51.88;1.35;;;
2023-03-27 22:50:00;ATP Miami 2023 (hard);Eubanks C.;Barrere G.;2.18;1.91;2;0.9592;1.0696;1.0696;0.44;0.56;0.56;2;-1;-1;50.88;1.91;;;
2023-03-28 16:45:00;ATP Miami 2023 (hard);Van De Zandschulp B.;Ruusuvuori E.;2.44;1.68;2;0.9272;1.0416;1.0416;0.38;0.62;0.62;2;0.68;0.68;51.56;1.68;;;
2023-03-28 19:40:00;ATP Miami 2023 (hard);Alcaraz C.;Paul T.;1.17;6.05;1;0.7956;1.936;1.936;0.68;0.32;0.68;2;-1;0.17;51.73;1.17;;;
2023-03-28 21:45:00;ATP Miami 2023 (hard);Mannarino A.;Eubanks C.;1.57;2.66;1;0.9734;1.0108;1.0108;0.62;0.38;0.62;2;1.66;-1;50.73;1.57;;;
2023-03-29 02:55:00;ATP Miami 2023 (hard);Cerundolo F.;Sonego L.;2.37;1.66;2;0.9006;1.0292;1.0292;0.38;0.62;0.62;2;-1;-1;49.73;1.66;;;
2023-03-29 04:25:00;ATP Miami 2023 (hard);Halys Q.;Medvedev D.;9.59;1.1;2;2.4934;0.814;2.4934;0.26;0.74;0.74;1;-1;0.1;49.83;1.1;;;
2023-03-29 19:10:00;ATP Miami 2023 (hard);Ruusuvuori E.;Sinner J.;7.04;1.2;2;2.3936;0.792;2.3936;0.34;0.66;0.66;1;-1;0.2;50.03;1.2;;;
2023-03-30 17:10:00;ATP Miami 2023 (hard);Eubanks C.;Medvedev D.;15.39;1.05;2;1.539;0.945;1.539;0.1;0.9;0.9;1;-1;0.05;50.08;1.05;;;
2023-03-31 17:15:00;ATP Miami 2023 (hard);Medvedev D.;Khachanov K.;1.23;5.09;1;0.738;2.036;2.036;0.6;0.4;0.6;2;-1;0.23;50.31;1.23;;;
2023-03-31 23:10:00;ATP Miami 2023 (hard);Alcaraz C.;Sinner J.;1.44;3.23;1;0.8928;1.2274;1.2274;0.62;0.38;0.62;2;2.23;-1;49.31;1.44;;;
2023-04-01 11:05:00;ATP Estoril 2023 (clay);Marozsan F.;Guinard M.;1.26;4.19;1;0.7056;1.8436;1.8436;0.56;0.44;0.56;2;-1;0.26;49.57;1.26;;;
2023-04-01 11:05:00;ATP Estoril 2023 (clay);Peniston R.;Rocha H.;1.44;3;1;0.9792;0.96;0.9792;0.68;0.32;0.68;1;-1;-1;48.57;1.44;;;
2023-04-01 11:05:00;ATP Estoril 2023 (clay);Ofner S.;Haase R.;1.23;4.35;1;0.7626;1.653;1.653;0.62;0.38;0.62;2;-1;0.23;48.8;1.23;;;
2023-04-01 12:35:00;ATP Estoril 2023 (clay);Valkusz M.;Svrcina D.;1.59;2.45;1;0.8904;1.078;1.078;0.56;0.44;0.56;2;-1;0.59;49.39;1.59;;;
2023-04-01 12:45:00;ATP Estoril 2023 (clay);Ferreira Silva F.;Dzumhur D.;2.63;1.56;2;1.1046;0.9048;1.1046;0.42;0.58;0.58;1;1.63;-1;48.39;1.56;;;
2023-04-01 15:25:00;ATP Estoril 2023 (clay);Kovalik J.;Sousa P.;1.46;2.86;1;0.9636;0.9724;0.9724;0.66;0.34;0.66;2;1.86;-1;47.39;1.46;;;
2023-04-01 16:10:00;ATP Houston 2023 (clay);Vukic A.;Tabilo A.;2.68;1.57;2;1.0184;0.9734;1.0184;0.38;0.62;0.62;1;1.68;-1;46.39;1.57;;;
2023-04-01 19:45:00;ATP Houston 2023 (clay);Olivieri G. A.;Machac T.;3.53;1.33;2;1.5532;0.7448;1.5532;0.44;0.56;0.56;1;-1;0.33;46.72;1.33;;;
2023-04-01 19:50:00;ATP Houston 2023 (clay);Hijikata R.;Holt B.;1.65;2.4;2;0.693;1.392;1.392;0.42;0.58;0.58;2;1.4;1.4;48.12;2.4;;;
2023-04-01 21:15:00;ATP Houston 2023 (clay);Hong S. C.;Diaz Acosta F.;4.17;1.25;2;1.4178;0.825;1.4178;0.34;0.66;0.66;1;-1;0.25;48.37;1.25;;;
2023-04-01 22:20:00;ATP Houston 2023 (clay);Hanfmann Y.;Couacaud E.;1.31;3.69;1;0.8646;1.2546;1.2546;0.66;0.34;0.66;2;-1;0.31;48.68;1.31;;;
2023-04-02 10:40:00;ATP Marrakech 2023 (clay);Grenier H.;Fatic N.;1.91;1.99;1;1.1078;0.8358;1.1078;0.58;0.42;0.58;1;0.91;0.91;49.59;1.91;;;
2023-04-02 10:40:00;ATP Marrakech 2023 (clay);Gengel M.;Cazaux A.;8.01;1.11;2;1.2816;0.9324;1.2816;0.16;0.84;0.84;1;-1;0.11;49.7;1.11;;;
2023-04-02 10:40:00;ATP Marrakech 2023 (clay);Bonadio R.;Andujar P.;1.67;2.31;1;1.002;0.924;1.002;0.6;0.4;0.6;1;0.67;0.67;50.37;1.67;;;
2023-04-02 11:10:00;ATP Estoril 2023 (clay);Marozsan F.;Giannessi A.;1.55;2.75;2;0.558;1.76;1.76;0.36;0.64;0.64;2;1.75;1.75;52.12;2.75;;;
2023-04-02 11:10:00;ATP Estoril 2023 (clay);Rocha H.;Valkusz M.;3.75;1.38;2;0.9;1.0488;1.0488;0.24;0.76;0.76;2;-1;-1;51.12;1.38;;;
2023-04-02 12:25:00;ATP Marrakech 2023 (clay);Lazarov A.;Vavassori A.;3.8;1.32;2;1.292;0.8712;1.292;0.34;0.66;0.66;1;-1;0.32;51.44;1.32;;;
2023-04-02 12:55:00;ATP Marrakech 2023 (clay);Ahouda W.;Kuzmanov D.;15.94;1.04;2;0.6376;0.9984;0.9984;0.04;0.96;0.96;2;0.04;0.04;51.48;1.04;;;
2023-04-02 13:10:00;ATP Marrakech 2023 (clay);Vatutin A.;Moreno De Alboran N.;3.54;1.32;2;0.9912;0.9504;0.9912;0.28;0.72;0.72;1;-1;0.32;51.8;1.32;;;
2023-04-02 14:50:00;ATP Marrakech 2023 (clay);Kopriva V.;Bennani R.;1.02;22.78;1;0.8772;3.1892;3.1892;0.86;0.14;0.86;2;21.78;-1;50.8;1.02;;;
2023-04-02 15:55:00;ATP Estoril 2023 (clay);Sousa P.;Skatov T.;2.82;1.47;2;0.846;1.029;1.029;0.3;0.7;0.7;2;-1;-1;49.8;1.47;;;
2023-04-02 16:05:00;ATP Houston 2023 (clay);Bergs Z.;Vukic A.;2.26;1.76;2;0.9492;1.0208;1.0208;0.42;0.58;0.58;2;0.76;0.76;50.56;1.76;;;
2023-04-02 16:10:00;ATP Houston 2023 (clay);Watanuki Y.;Meligeni Alves F.;1.68;2.29;2;0.5712;1.5114;1.5114;0.34;0.66;0.66;2;-1;-1;49.56;2.29;;;
2023-04-02 17:15:00;ATP Miami 2023 (hard);Sinner J.;Medvedev D.;2.01;1.93;2;0.8844;1.0808;1.0808;0.44;0.56;0.56;2;0.93;0.93;50.49;1.93;;;
2023-04-02 17:35:00;ATP Houston 2023 (clay);Holt B.;Machac T.;3.96;1.34;2;1.584;0.804;1.584;0.4;0.6;0.6;1;-1;0.34;50.83;1.34;;;
2023-04-02 19:00:00;ATP Houston 2023 (clay);Hanfmann Y.;Diaz Acosta F.;1.84;2.34;1;1.104;0.936;1.104;0.6;0.4;0.6;1;0.84;0.84;51.67;1.84;;;
2023-04-03 10:35:00;ATP Marrakech 2023 (clay);Bennani R.;Vavassori A.;8.79;1.08;2;2.8128;0.7344;2.8128;0.32;0.68;0.68;1;-1;0.08;51.75;1.08;;;
2023-04-03 10:40:00;ATP Marrakech 2023 (clay);Grenier H.;Kuzmanov D.;2.29;1.66;2;1.0076;0.9296;1.0076;0.44;0.56;0.56;1;-1;0.66;52.41;1.66;;;
2023-04-03 11:10:00;ATP Estoril 2023 (clay);Cachin P.;Tseng C. H.;1.7;2.38;1;1.054;0.9044;1.054;0.62;0.38;0.62;1;0.7;0.7;53.11;1.7;;;
2023-04-03 13:05:00;ATP Estoril 2023 (clay);Albot R.;Baez S.;6.54;1.15;2;1.962;0.805;1.962;0.3;0.7;0.7;1;-1;0.15;53.26;1.15;;;
2023-04-03 13:10:00;ATP Marrakech 2023 (clay);Ymer E.;Moreno De Alboran N.;2.5;1.64;1;1.65;0.5576;1.65;0.66;0.34;0.66;1;1.5;1.5;54.76;2.5;;;
2023-04-03 15:15:00;ATP Marrakech 2023 (clay);Karatsev A.;Passaro F.;1.77;2.21;2;0.6726;1.3702;1.3702;0.38;0.62;0.62;2;1.21;1.21;55.97;2.21;;;
2023-04-03 15:35:00;ATP Estoril 2023 (clay);Schwartzman D.;Cecchinato M.;1.4;3.27;1;0.784;1.4388;1.4388;0.56;0.44;0.56;2;2.27;-1;54.97;1.4;;;
2023-04-03 16:20:00;ATP Marrakech 2023 (clay);Munar J.;Benchetrit E.;1.16;7;1;0.7888;2.24;2.24;0.68;0.32;0.68;2;-1;0.16;55.13;1.16;;;
2023-04-03 18:05:00;ATP Marrakech 2023 (clay);Lalami Laaroussi Y.;Popyrin A.;17.65;1.04;2;1.059;0.9776;1.059;0.06;0.94;0.94;1;-1;0.04;55.17;1.04;;;
2023-04-03 19:05:00;ATP Houston 2023 (clay);Galan D. E.;Zhang Z.;2.22;1.8;2;0.9768;1.008;1.008;0.44;0.56;0.56;2;-1;-1;54.17;1.8;;;
2023-04-03 23:10:00;ATP Houston 2023 (clay);Verdasco F.;Kubler J.;4.44;1.26;2;1.5984;0.8064;1.5984;0.36;0.64;0.64;1;-1;0.26;54.43;1.26;;;
2023-04-04 10:40:00;ATP Marrakech 2023 (clay);Kotov P.;Martinez P.;2.02;1.89;2;0.6464;1.2852;1.2852;0.32;0.68;0.68;2;-1;-1;53.43;1.89;;;
2023-04-04 11:05:00;ATP Estoril 2023 (clay);Zapata Miralles B.;Rocha H.;1.24;4.6;1;0.992;0.92;0.992;0.8;0.2;0.8;1;0.24;0.24;53.67;1.24;;;
2023-04-04 11:10:00;ATP Estoril 2023 (clay);Lestienne C.;Shelton B.;2.55;1.66;2;0.918;1.0624;1.0624;0.36;0.64;0.64;2;0.66;0.66;54.33;1.66;;;
2023-04-04 13:00:00;ATP Estoril 2023 (clay);van Assche L.;Sousa P.;1.41;3.4;1;0.9588;1.088;1.088;0.68;0.32;0.68;2;-1;0.41;54.74;1.41;;;
2023-04-04 13:00:51;ATP Marrakech 2023 (clay);Kuzmanov D.;Grenier H.;1.6;2.5;2;0.64;1.5;1.5;0.4;0.6;0.6;2;-1;-1;53.74;2.5;;;
2023-04-04 13:20:00;ATP Marrakech 2023 (clay);Moundir A.;Ymer E.;6.88;1.14;2;1.7888;0.8436;1.7888;0.26;0.74;0.74;1;-1;0.14;53.88;1.14;;;
2023-04-04 15:15:00;ATP Marrakech 2023 (clay);Muller A.;Gasquet R.;2.22;1.77;1;1.332;0.708;1.332;0.6;0.4;0.6;1;1.22;1.22;55.1;2.22;;;
2023-04-04 15:25:00;ATP Estoril 2023 (clay);Rodionov J.;Ramos A.;3.53;1.4;2;1.412;0.84;1.412;0.4;0.6;0.6;1;2.53;-1;54.1;1.4;;;
2023-04-04 15:35:00;ATP Estoril 2023 (clay);Zeppieri G.;Sousa J.;1.63;2.5;2;0.7172;1.4;1.4;0.44;0.56;0.56;2;1.5;1.5;55.6;2.5;;;
2023-04-04 17:10:00;ATP Houston 2023 (clay);Thompson J.;Wolf J.J.;2.18;1.78;2;0.9592;0.9968;0.9968;0.44;0.56;0.56;2;0.78;0.78;56.38;1.78;;;
2023-04-04 17:45:00;ATP Estoril 2023 (clay);Borges N.;Halys Q.;1.61;2.6;1;0.9338;1.092;1.092;0.58;0.42;0.58;2;1.6;-1;55.38;1.61;;;
2023-04-04 18:45:00;ATP Houston 2023 (clay);Dellien H.;Garin C.;2.52;1.61;1;1.6632;0.5474;1.6632;0.66;0.34;0.66;1;-1;-1;54.38;2.52;;;
2023-04-04 20:05:00;ATP Houston 2023 (clay);Giron M.;Gomez E.;1.39;3.27;2;0.6116;1.8312;1.8312;0.44;0.56;0.56;2;-1;-1;53.38;3.27;;;
2023-04-04 23:10:00;ATP Houston 2023 (clay);Machac T.;Sock J.;1.45;3.11;1;0.899;1.1818;1.1818;0.62;0.38;0.62;2;-1;0.45;53.83;1.45;;;
2023-04-05 11:10:00;ATP Estoril 2023 (clay);Cecchinato M.;Fognini F.;2.67;1.63;2;1.0146;1.0106;1.0146;0.38;0.62;0.62;1;1.67;-1;52.83;1.63;;;
2023-04-05 18:55:00;ATP Estoril 2023 (clay);van Assche L.;Davidovich Fokina A.;3.35;1.42;2;1.474;0.7952;1.474;0.44;0.56;0.56;1;-1;0.42;53.25;1.42;;;
2023-04-06 10:40:00;ATP Marrakech 2023 (clay);Ymer E.;Griekspoor T.;4.1;1.27;2;1.312;0.8636;1.312;0.32;0.68;0.68;1;-1;0.27;53.52;1.27;;;
2023-04-06 12:35:00;ATP Estoril 2023 (clay);Thiem D.;Shelton B.;1.77;2.25;1;1.0974;0.855;1.0974;0.62;0.38;0.62;1;0.77;0.77;54.29;1.77;;;
2023-04-06 12:50:00;ATP Marrakech 2023 (clay);Vavassori A.;Munar J.;2.74;1.58;2;0.9864;1.0112;1.0112;0.36;0.64;0.64;2;-1;-1;53.29;1.58;;;
2023-04-06 13:45:00;ATP Marrakech 2023 (clay);Popyrin A.;Evans D.;1.75;2.31;1;1.015;0.9702;1.015;0.58;0.42;0.58;1;-1;-1;52.29;1.75;;;
2023-04-06 15:55:00;ATP Marrakech 2023 (clay);Musetti L.;Gaston H.;1.57;2.76;1;0.9734;1.0488;1.0488;0.62;0.38;0.62;2;-1;0.57;52.86;1.57;;;
2023-04-06 16:10:00;ATP Estoril 2023 (clay);Zapata Miralles B.;Hurkacz H.;3.08;1.46;2;1.2936;0.8468;1.2936;0.42;0.58;0.58;1;2.08;-1;51.86;1.46;;;
2023-04-06 16:20:00;ATP Marrakech 2023 (clay);Kotov P.;Bonzi B.;2.52;1.59;2;1.0584;0.9222;1.0584;0.42;0.58;0.58;1;1.52;-1;50.86;1.59;;;
2023-04-07 10:40:00;ATP Marrakech 2023 (clay);Vavassori A.;Evans D.;2.32;1.76;2;0.928;1.056;1.056;0.4;0.6;0.6;2;0.76;0.76;51.62;1.76;;;
2023-04-07 11:10:00;ATP Estoril 2023 (clay);Cecchinato M.;Davidovich Fokina A.;4.67;1.26;2;1.7746;0.7812;1.7746;0.38;0.62;0.62;1;3.67;-1;50.62;1.26;;;
2023-04-07 12:50:00;ATP Marrakech 2023 (clay);Carballes Baena R.;Griekspoor T.;2.63;1.66;2;1.052;0.996;1.052;0.4;0.6;0.6;1;1.63;-1;49.62;1.66;;;
2023-04-07 16:10:00;ATP Estoril 2023 (clay);Halys Q.;Thiem D.;2.22;1.79;2;0.888;1.074;1.074;0.4;0.6;0.6;2;-1;-1;48.62;1.79;;;
2023-04-07 17:30:00;ATP Marrakech 2023 (clay);O'Connell C.;Kotov P.;1.83;2.19;2;0.8052;1.2264;1.2264;0.44;0.56;0.56;2;1.19;1.19;49.81;2.19;;;
2023-04-07 17:55:00;ATP Estoril 2023 (clay);Ruud C.;Baez S.;1.45;3.08;1;0.87;1.232;1.232;0.6;0.4;0.6;2;-1;0.45;50.26;1.45;;;
2023-04-07 19:10:00;ATP Houston 2023 (clay);Purcell M.;Altmaier D.;1.83;2.02;2;0.7686;1.1716;1.1716;0.42;0.58;0.58;2;-1;-1;49.26;2.02;;;
2023-04-08 09:10:00;ATP Monte Carlo 2023 (clay);Ruusuvuori E.;Nys H.;1.01;38.96;1;0.9696;1.5584;1.5584;0.96;0.04;0.96;2;-1;0.01;49.27;1.01;;;
2023-04-08 09:10:00;ATP Monte Carlo 2023 (clay);Struff J-L.;Varillas J. P.;1.9;1.99;2;0.836;1.1144;1.1144;0.44;0.56;0.56;2;-1;-1;48.27;1.99;;;
2023-04-08 11:25:00;ATP Monte Carlo 2023 (clay);Ivashka I.;Gaston H.;1.68;2.34;2;0.672;1.404;1.404;0.4;0.6;0.6;2;-1;-1;47.27;2.34;;;
2023-04-08 11:45:00;ATP Monte Carlo 2023 (clay);Balazs A.;van Assche L.;12.8;1.07;2;2.816;0.8346;2.816;0.22;0.78;0.78;1;-1;0.07;47.34;1.07;;;
2023-04-08 12:10:00;ATP Marrakech 2023 (clay);Carballes Baena R.;Evans D.;1.85;2.17;1;1.036;0.9548;1.036;0.56;0.44;0.56;1;0.85;0.85;48.19;1.85;;;
2023-04-08 13:15:00;ATP Monte Carlo 2023 (clay);Kopriva V.;Popyrin A.;2.45;1.6;1;1.421;0.672;1.421;0.58;0.42;0.58;1;-1;-1;47.19;2.45;;;
2023-04-08 13:25:00;ATP Monte Carlo 2023 (clay);Catarina L.;Humbert U.;4.45;1.25;2;1.424;0.85;1.424;0.32;0.68;0.68;1;-1;0.25;47.44;1.25;;;
2023-04-08 14:20:00;ATP Estoril 2023 (clay);Cecchinato M.;Kecmanovic M.;3.53;1.37;2;1.4826;0.7946;1.4826;0.42;0.58;0.58;1;-1;0.37;47.81;1.37;;;
2023-04-08 16:05:00;ATP Houston 2023 (clay);Isner J.;Brouwer G.;2.33;1.61;1;1.5378;0.5474;1.5378;0.66;0.34;0.66;1;-1;-1;46.81;2.33;;;
2023-04-08 17:05:00;ATP Houston 2023 (clay);Garin C.;Bergs Z.;1.22;5.16;2;0.5368;2.8896;2.8896;0.44;0.56;0.56;2;-1;-1;45.81;5.16;;;
2023-04-08 19:30:00;ATP Houston 2023 (clay);Giron M.;Machac T.;2.39;1.67;2;0.956;1.002;1.002;0.4;0.6;0.6;2;0.67;0.67;46.48;1.67;;;
2023-04-08 20:45:00;ATP Houston 2023 (clay);Tiafoe F.;Kubler J.;1.4;3.54;2;0.56;2.124;2.124;0.4;0.6;0.6;2;-1;-1;45.48;3.54;;;
2023-04-08 21:35:00;ATP Houston 2023 (clay);Brouwer G.;Wolf J.J.;2.67;1.53;2;1.068;0.918;1.068;0.4;0.6;0.6;1;1.67;-1;44.48;1.53;;;
2023-04-08 22:35:00;ATP Houston 2023 (clay);Etcheverry T. M.;Garin C.;2.2;1.8;2;0.792;1.152;1.152;0.36;0.64;0.64;2;-1;-1;43.48;1.8;;;
2023-04-08 23:55:00;ATP Houston 2023 (clay);Machac T.;Hanfmann Y.;2;1.91;2;0.64;1.2988;1.2988;0.32;0.68;0.68;2;0.91;0.91;44.39;1.91;;;
2023-04-09 09:10:00;ATP Monte Carlo 2023 (clay);Ruusuvuori E.;Struff J-L.;2.08;1.83;2;0.832;1.098;1.098;0.4;0.6;0.6;2;0.83;0.83;45.22;1.83;;;
2023-04-09 12:20:00;ATP Monte Carlo 2023 (clay);Gakhov I.;van Assche L.;5.12;1.2;2;1.9456;0.744;1.9456;0.38;0.62;0.62;1;4.12;-1;44.22;1.2;;;
2023-04-09 14:10:00;ATP Marrakech 2023 (clay);Muller A.;Carballes Baena R.;2.18;1.81;2;0.9592;1.0136;1.0136;0.44;0.56;0.56;2;0.81;0.81;45.03;1.81;;;
2023-04-09 14:40:00;ATP Estoril 2023 (clay);Ruud C.;Kecmanovic M.;1.47;3.05;1;0.9114;1.159;1.159;0.62;0.38;0.62;2;-1;0.47;45.5;1.47;;;
2023-04-09 15:25:00;ATP Monte Carlo 2023 (clay);Huesler M.;Munar J.;2.61;1.55;2;1.0962;0.899;1.0962;0.42;0.58;0.58;1;-1;0.55;46.05;1.55;;;
2023-04-10 00:10:00;ATP Houston 2023 (clay);Tiafoe F.;Etcheverry T. M.;1.43;3.23;2;0.4862;2.1318;2.1318;0.34;0.66;0.66;2;-1;-1;45.05;3.23;;;
2023-04-10 09:10:00;ATP Monte Carlo 2023 (clay);Wawrinka S.;Griekspoor T.;2.03;2;2;0.6496;1.36;1.36;0.32;0.68;0.68;2;-1;-1;44.05;2;;;
2023-04-10 09:10:00;ATP Monte Carlo 2023 (clay);Van De Zandschulp B.;Fucsovics M.;2.35;1.75;1;1.316;0.77;1.316;0.56;0.44;0.56;1;1.35;1.35;45.4;2.35;;;
2023-04-10 09:10:00;ATP Monte Carlo 2023 (clay);Bonzi B.;Zapata Miralles B.;2.89;1.5;2;1.0404;0.96;1.0404;0.36;0.64;0.64;1;1.89;-1;44.4;1.5;;;
2023-04-10 10:40:00;ATP Monte Carlo 2023 (clay);Baez S.;Draper J.;1.5;2.78;1;0.84;1.2232;1.2232;0.56;0.44;0.56;2;1.78;-1;43.4;1.5;;;
2023-04-10 11:55:00;ATP Monte Carlo 2023 (clay);Cressy M.;Berrettini M.;4.76;1.25;2;2.0944;0.7;2.0944;0.44;0.56;0.56;1;-1;0.25;43.65;1.25;;;
2023-04-10 12:05:00;ATP Monte Carlo 2023 (clay);Gakhov I.;McDonald M.;2.8;1.64;1;1.624;0.6888;1.624;0.58;0.42;0.58;1;1.8;1.8;45.45;2.8;;;
2023-04-10 12:55:00;ATP Monte Carlo 2023 (clay);Schwartzman D.;Goffin D.;1.7;2.38;1;0.986;0.9996;0.9996;0.58;0.42;0.58;2;-1;0.7;46.15;1.7;;;
2023-04-10 15:25:00;ATP Monte Carlo 2023 (clay);Gasquet R.;Thiem D.;2.59;1.63;2;0.7252;1.1736;1.1736;0.28;0.72;0.72;2;0.63;0.63;46.78;1.63;;;
2023-04-11 09:10:00;ATP Monte Carlo 2023 (clay);Shelton B.;Dimitrov G.;4.75;1.22;1;3.135;0.4148;3.135;0.66;0.34;0.66;1;-1;-1;45.78;4.75;;;
2023-04-11 09:10:00;ATP Monte Carlo 2023 (clay);Lehecka J.;Ruusuvuori E.;1.6;2.54;2;0.672;1.4732;1.4732;0.42;0.58;0.58;2;-1;-1;44.78;2.54;;;
2023-04-11 09:10:00;ATP Monte Carlo 2023 (clay);Humbert U.;Sonego L.;2.78;1.52;2;1.2232;0.8512;1.2232;0.44;0.56;0.56;1;-1;0.52;45.3;1.52;;;
2023-04-11 09:15:00;ATP Monte Carlo 2023 (clay);Bublik A.;Zverev A.;5.99;1.17;1;3.3544;0.5148;3.3544;0.56;0.44;0.56;1;-1;-1;44.3;5.99;;;
2023-04-11 12:30:00;ATP Monte Carlo 2023 (clay);Vacherot V.;Nardi L.;4.12;1.3;2;1.7304;0.754;1.7304;0.42;0.58;0.58;1;-1;0.3;44.6;1.3;;;
2023-04-11 13:15:00;ATP Monte Carlo 2023 (clay);Kecmanovic M.;Musetti L.;2.1;1.95;2;0.882;1.131;1.131;0.42;0.58;0.58;2;0.95;0.95;45.55;1.95;;;
2023-04-11 14:10:00;ATP Monte Carlo 2023 (clay);Djokovic N.;Gakhov I.;1.03;26.9;1;0.7828;6.456;6.456;0.76;0.24;0.76;2;-1;0.03;45.58;1.03;;;
2023-04-11 14:40:00;ATP Monte Carlo 2023 (clay);Evans D.;Ivashka I.;2.42;1.72;2;0.726;1.204;1.204;0.3;0.7;0.7;2;0.72;0.72;46.3;1.72;;;
